211,21,NULL,NULL,AKTIF mencari hal-hal terbaru yang belum pernah dilakukan sebelumnya untuk membantu PENGEMBANGAN potensi DIRI,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Hanya berpegang pada kebiasaan lama sehingga menghambat pengembangan potensi diri bahkan MENOLAK PERKEMBANGAN terbaru
212,21,NULL,NULL,Aktif mencari pembelajaran untuk MENINGKATKAN KOMPETENSI diri dengan mempertimbangkan esiensi faktor biaya.,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Mencari - cari alasan untuk menghabiskan biaya pembelajaran TANPA MEMPERDULIKAN keselarasan kompetensi yang dibutuhkan organisasi
213,21,NULL,NULL,Menjalankan hasil PEMBELAJARAN bersama rekan kerja & menunjukan sikap ANTUSIAS untuk peningkatan kompetensi yang berdampak pada kinerja organisasi,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menganggap implementasi pembelajaran sebagai BEBAN sehingga menolak melakukan perbaikan di tempat kerja & bersikap SKEPTIS dalam peningkatan kompetensi
214,21,NULL,NULL,Aktif MENCARI BEST PRACTICE dari individu lainnya maupun lembaga lain untuk perbaikan dalam pekerjaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MERASA lebih UNGGUL bahkan selalu merasa lebih baik dibanding orang lain sehingga tidak merasa perlu melakukan perbaikan dalam pekerjaan
215,21,NULL,NULL,Aktif menginisiasi kegiatan BERBAGI PENGALAMAN & ilmu kepada rekan kerja maupun Unit lainnya,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menyimpan sendiri & MENYEMBUNYIKAN PENGETAHUAN yang dimilikinya hanya untuk kepentingan pribadi & tertutup untuk Unit lainnya.
216,21,NULL,NULL,MEMBERIKAN BANTUAN & umpan balik kepada orang lain untuk menciptakan suasana yang mendukung pembelajaran,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Sengaja MENGHAMBAT & MENGKRITIK secara negatif terhadap upaya peningkatan diri sehingga menghilangkan suasana kondusif untuk pembelajaran
217,21,NULL,NULL,Menganggap masalah dalam sudut pandang yang POSITIF sehingga dapat dimanfaatkan untuk memotivasi diri,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Memandang masalah sebagai HAMBATAN yang sulit dipecahkan sehingga menurunkan bahkan menghambat tumbuhnya motivasi diri
218,21,NULL,NULL,PANTANG MENYERAH dalam pemecahan masalah & menghadapi tantangan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Sering CEPAT MENYERAH dalam mencari solusi sehingga hanya sekedar tahu permasalahan
219,21,NULL,NULL,OPTIMAL dalam menggunakan sumber daya yang ada untuk mengatasi tantangan pekerjaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menjadikan keterbatasan sumber daya sebagai HAMBATAN untuk mengatasi tantangan pekerjaan
220,21,NULL,NULL,Cepat mencari pemecahan masalah dengan BERFOKUS pada tindakan & solusi ketika terjadi permasalahan sesuai mekanisme yang berlaku,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Mengemukakan alasan & masalah saja untuk sekedar menjawab secara lisan TANPA ada TINDAKAN untuk mencari solusi
221,21,NULL,NULL,AKTIF terlibat & BERKONTRIBUSI dalam usaha pemenuhan pencapaian kinerja terbaik perusahaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menunjukkan sikap PASIF dan mentalitas biasa-biasa saja sehingga tidak merasa perlu untuk mencapai kinerja terbaik
222,21,NULL,NULL,Mampu MENYESUAIKAN DIRI terhadap perubahan kebijakan perusahaan yang sedang dicanangkan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menunjukkan RESISTENSI terhadap PERUBAHAN kebijakan perusahaan sehingga menghambat upaya-upaya penyesuaian diri di lingkungan kerja
223,21,NULL,NULL,MENCARI TAHU kebutuhan maupun kepentingan stakeholder dalam membangun ide & gagasan baru,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MENGABAIKAN KEBUTUHAN & kepentingan stakeholder dalam pengembangan ide & gagasan baru
224,21,NULL,NULL,MEMANFAATKAN MASALAH & tantangan sebagai sumber gagasan baru yang berdampak pada keberlanjutan perusahaan di masa depan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menggunakan kebiasaan yang sama secara terus menerus & TIDAK MEMIKIRKAN keberlanjutan perusahaan di masa depan
225,21,NULL,NULL,Bersikap TERBUKA & LUWES terhadap masukan baik internal maupun eksternal sehingga dapat memanfaatkan keberlimpahan ide baru dari berbagai sumber,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Bersikap TERTUTUP bahkan MENOLAK masukan orang lain sehingga gagal memanfaatkan keberlimpahan ide yang berkembang di luar perusahaan
226,21,NULL,NULL,"Berpartipasi & membangun komunitas yang membangun pemikiran""out of the box"" maupun mencari TEROBOSAN INOVASI",1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Hanya berfokus pada tim internal tanpa upaya membangun relasi dengan pihak eksternal sehingga MENGHAMBAT INOVASI
227,21,NULL,NULL,"Mengamati, menggunakan, menerapkan & MEMODIFIKASI KARYA di tempat lain sebagai terobosan inovasi di perusahaan",1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MENCONTEK & MENJIPLAK mentah - mentah karya orang lain tanpa mempertimbangkan kecocokan inovasi dengan kondisi perusahaan
228,21,NULL,NULL,Menunjukkan pemikiran & sikap yang mendukung suasana kerja INOVATIF agar perusahaan dapat mengikuti perkembangan zaman & tetap “sustain”,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MEMBIARKAN PERUSAHAAN tidak mengikuti perubahan zaman & tidak mampu menghadapi tantangan global
229,21,NULL,NULL,Menyampaikan pendapat dan laporan secara JUJUR,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menyembunyikan opini untuk dibicarakan di belakang orang lain & MEMANIPULASI LAPORAN
230,21,NULL,NULL,BERSEDIA mengambil risiko dengan mempertimbangkan aspek hukum untuk memberikan nilai tambah bagi perusahaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,TAKUT mengambil risiko bahkan tidak berinistif apapun karena mencari posisi aman dalam bekerja
193,21,NULL,NULL,BERKOMITMEN untuk melaksanakan janji yang telah disepakati,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Mengabaikan bahkan MELANGGAR janji yang telah disepakati
194,21,NULL,NULL,Menunjukkan KEDISPLINAN waktu kerja & kepatuhan terhadap aturan perusahaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menggunakan waktu kerja untuk aktivitas di luar kedinasan maupun MELANGGAR aturan perusahaan
195,21,NULL,NULL,Mempraktekkan UCAPAN sesuai dengan perilaku sehari - hari kepada orang lain,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menunjukkan KESENJANGAN ucapan & tindakan sehingga terlihat tidak konsisten bagi orang lain
196,21,NULL,NULL,Mampu menjadi contoh PANUTAN kepada orang lain dalam berbagai situasi pekerjaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menunjukkan kebiasaan- kebiasaan yang menyebabkan lingkungan kerja TIDAK KONDUSIF
197,21,NULL,NULL,MENJAGA rahasia perusahaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MEMBOCORKAN rahasia perusahaan
198,21,NULL,NULL,AKTIF membangun citra positif korporat,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Berdiam diri saja bahkan MERUSAK citra korporat
199,21,NULL,NULL,Memastikan sasaran individu SELARAS dengan sasaran perusahaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menetapkan sasaran individu yang MENGUNTUNGKAN diri SENDIRI
200,21,NULL,NULL,PROAKTIF secara individu melaksanakan program korporat,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MENGABAIKAN bahkan pesimis dengan program korporat.
201,21,NULL,NULL,MENDUKUNG KONTRIBUSI di dalam unit kerja untuk pencapaian tujuan korporat,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Membuat TUJUAN unit SENDIRI tanpa merasa perlu mendukung tujuan korporat
202,21,NULL,NULL,MENDUKUNG SINERGI antar insan PLN dalam mencapai tujuan korporat,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Membentuk KESEPAKATAN dalam KELOMPOK - kelompok yang berbeda dari tujuan korporat
203,21,NULL,NULL,Proaktif menempatkan KEPENTINGAN KORPORAT diatas kepentingan pribadi & unit kerja,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Hanya mengutamakan kepentingan EGO SEKTORAL saja tanpa peduli tujuan korporat
204,21,NULL,NULL,"MENDUKUNG kebijakan, prosedur & inisiatif program sesuai dengan tujuan korporat",1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,"MENENTANG kebijakan, prosedur & inisiatif program sehingga menghambat pencapaian tujuan korporat"
205,21,NULL,NULL,Menjadikan kerja sebagai usaha lahir & batin batin sesuai dengan perintah Tuhan untuk mendapatkan KEBAHAGIAAN & KESEIMBANGAN hidup,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Sekedar mencari UPAH & kebutuhan MATERI dalam pekerjaan
206,21,NULL,NULL,Menyadari bahwa PERBEDAAN disikapi secara POSITIF,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Memandang PERBEDAAN sebagai suatu HAMBATAN bahkan menunjukkan sikap tidak toleran
207,21,NULL,NULL,Menunjukkan semangat KERJASAMA & EMPATI kepada rekan kerja,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Memilih BEKERJA SENDIRI tanpa peduli kondisi rekan kerja atau menunjukkan sikap silo (terkotak – kotak).
208,21,NULL,NULL,Membangun SEMANGAT kerja yang tinggi & OPTIMISME pada tim dalam mengabdi kepada perusahaan & negara,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Sering MENGELUH & mengeluarkan beban NEGATIF kepada tim kerja tanpa semangat pengabdian
209,21,NULL,NULL,Menjaga KEBANGGAAN pada korporat dengan menumbuhkan keyakinan bahwa berhasil-gagalnya perusahaan merupakan kontribusi dari setiap individu & tim.,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MENYALAHKAN pihak lain & merasa tidak berkepentingan terhadap kegagalan korporat
210,21,NULL,NULL,Memberikan dukungan korporat dalam berbagai situasi untuk MEMAJUKAN REPUTASI perusahaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menghambat aktivitas korporat bahkan menyebabkan KEMUNDURAN REPUTASI perusahaan
231,21,NULL,NULL,MENGAMBIL TANGGUNG JAWAB perbuatannya sesuai kewenangan demi kepentingan perusahaan dalam situasi apapun,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MENGHINDARI TANGGUNG JAWAB dalam pekerjaan sehingga menghambat & menyebabkan lambatnya proses kerja
232,21,NULL,NULL,"Memberikan usulan terhadap kebijakan,aturan, prosedur & kondisi kerja dengan sikap positif disertai dengan data terbaru & FAKTA yang OBYEKTIF",1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,"Memberikan usulan hanya berdasarkan asumsi dengan tindakan yang MENGABAIKAN ETIKA, kewenangan & prosedur"
233,21,NULL,NULL,MENJAGA DIRI & lingkungan kerja terhadap potensi pelanggaran peraturan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Mencari celah kesempatan & mempengaruhi orang lain untuk MENGAMBIL KEUNTUNGAN PRIBADI
234,21,NULL,NULL,BERANIMENEGUR & melaporkan orang lain yang berpotensi pelanggaran peraturan bahkan menindak pelanggaran sesuai prosedur & kewenangan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MEMBIARKAN orang lain melanggar aturan dalam pekerjaan bahkan ikut serta melakukan PELANGGARAN demi suatu kepentingan
235,21,NULL,NULL,Menjaga KESEIMBANGAN hidup antara pemenuhan waktu untuk memenuhi kewajiban dengan aspek kehidupan lainnya,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MENGABAIKAN aspek kehidupan yang lain demi mengejar pemenuhan kewajiban pekerjaan saja sehingga sulit mencapai keseimbangan hidup
236,21,NULL,NULL,BERINISIATIF Berinisiatif menjadi insan yang siap melayani dengan tetap berpedoman pada prosedur yang harus dijalankan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,"Sekedar MENUNGGU INSTRUKSI atasan dalam bekerja,bahkan menunjukkan sikap minta dilayani"
237,21,NULL,NULL,"PROAKTIF dalam meningkatkan pelayanan, baik internal maupun eksternal dengan tetap mengacu pada ketentuan yang berlaku",1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,"Memberikan pelayanan hanya jika diminta, bersikap ACUH TIDAK ACUH pada kebutuhan internal dan eksternal"
238,21,NULL,NULL,Memanfaatkan KEMAMPUAN DIRI dalam berbagai kegiatan yang memberikan dampak positif kepada perusahaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,"MENGABAIKAN berbagai kegiatan yang terdapat di perusahaan karena tidak merasa berkepentingan, bahkan tidak mendukung program tersebut"
239,21,NULL,NULL,Menunjukkan upaya–upaya POSITIF dalam menjalankan inisiatif strategis dengan memperhatikan KESELAMATAN KERJA maupun KONDISI LINGKUNGAN,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menjalankan inisiatif strategis dengan sikap yang MENGABAIKAN KESELAMATAN KERJA maupun kondisi LINGKUNGAN bahkan menganggapnya sebagai penghambat.
240,21,NULL,NULL,Bersedia menjadi PELOPOR dalam pengembangan aset & mendukung keberlanjutan perusahaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,MenunjukkanKETIDAKPEKAAN & tidak cakap dalam menjaga aset yang sudah dipercayakan & menghambat keberlanjutan perusahaan
241,21,NULL,NULL,Melakukan tindakan kesadaran biaya yang dapat MENGEFISIENKAN biaya pokok penyediaan & meningkatkan pendapatan untuk keuntungan optimal,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,"Mengabaikan esiensi biaya dan potensi penurunan pendapatan, bahkan melakukan PEMBOROSAN yang merugikan sehingga tidak terlihat adanya tindakan kesadaran biaya"
242,21,NULL,NULL,Memiliki Inisiatif TERLIBAT dalam kegiatan sosial baik internal maupun eksternal dengan mengedepankan tanggung jawab pekerjaan utama,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Acuh bahkan MENGHAMBAT menghambat kegiatan- kegiatan sosial yang ditetapkan perusahaan/Unit
243,21,NULL,NULL,"Proaktif mengantisipasi & MENANGKAP PELUANG bisnis, serta diwujudkan dalam tindakan nyata",1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,"ACUH terhadap peluang bisnis yang ada, dan bersikap tidak mau tau"
244,21,NULL,NULL,Mencari TANTANGAN & PELUANG bisnis PLN ke depan untuk dapat senantiasa tumbuh & berkembang sesuai tuntutan perubahan zaman,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Hanya BERFOKUS pada tantangan bisnis JANGKA PENDEK dan yang telah dilakukan sebelumnya saja sehingga PLN tidak mampu mengikuti perubahan zaman
245,21,NULL,NULL,Mengupayakan terwujudnya SINERGI dengan Instansi lain/BUMN dalam menyelesaikan pekerjaan,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,Menghindari bahkan MENOLAK menjalin KERJASAMA dengan instansi/BUMN dalam menyelesaikan pekerjaan
246,21,NULL,NULL,MENDUKUNG program pemerintah dengan berperan sebagai agen pembangunan yang menjaga operasional perusahaan secara esien,1,NULL,NULL,2020-07-25 04:01:50.000000,2020-07-25 04:01:50.000000,NULL,"MENGABAIKAN program pemerintah sebagai agen pembangunan, bertindak tanpa memikirkan kepentingan sosial & esiensi operasional perusahan"
